# x y z nx ny nz
0.123118 -0.012671 0.113057 -0.995067 0.091976 0.037181
0.087180 -0.025109 -0.006332 -0.079170 -0.207129 -0.975105
0.150327 0.033527 0.098249 0.993551 -0.049438 -0.102039
0.152176 0.036445 0.075724 0.797625 -0.146769 -0.585025
0.033325 -0.020861 0.028929 -0.653305 -0.713876 -0.252138
0.139893 0.011314 0.114758 0.304958 -0.171700 0.936760
0.127189 0.039897 0.070778 -0.269944 0.946206 -0.178394
0.018970 -0.006525 0.044012 -0.893541 -0.427922 -0.135895
0.118607 0.039394 0.090410 -0.525289 0.766186 0.370176
0.095802 0.015356 0.087174 -0.245298 0.146746 0.958277
0.131646 0.008155 -0.005180 0.381999 0.166002 -0.909132
0.112584 0.016234 0.009744 0.774030 0.555257 0.304248
0.018312 0.022247 0.001347 -0.440285 0.291497 -0.849223
0.098781 0.006653 -0.006180 -0.003160 0.057333 -0.998350
0.116837 0.014216 0.006721 0.491552 0.469687 0.733328
0.128510 -0.053523 0.120267 0.834286 -0.540181 -0.110327
0.114451 0.016386 0.006922 0.487660 0.470284 0.735542
0.133399 -0.037131 0.112827 0.975638 -0.162500 0.147392
0.112729 0.019609 0.006244 0.862374 0.052557 0.503537
0.106372 -0.013786 0.000981 0.854122 -0.346074 0.388211
0.081851 -0.004572 0.083301 0.124849 -0.371080 0.920170
0.079295 -0.031632 0.016357 0.189989 -0.890992 -0.412356
0.073389 -0.024321 0.058696 0.178216 -0.377134 0.908851
0.066458 0.037966 0.081318 0.050609 0.782157 0.621022
0.153786 0.022331 0.090549 0.946892 0.111981 0.301424
0.015235 0.005337 0.045862 -0.992938 -0.107002 0.051228
0.115692 0.016840 -0.006425 0.018989 -0.154432 -0.987821
0.130865 -0.054941 0.141134 0.263905 -0.349152 0.899137
0.011685 -0.001862 0.011379 -0.594839 -0.630323 -0.498858
0.110248 0.033400 -0.005402 -0.012295 0.022792 -0.999665
0.115928 0.037495 0.008795 0.153117 0.096497 0.983485
0.144127 0.032282 0.071056 0.504733 0.024343 -0.862932
0.105930 0.027452 -0.006090 0.032386 0.107280 -0.993701
0.124219 -0.033742 0.114139 -0.918053 -0.227027 -0.325020
0.122054 0.018152 0.000904 0.485799 0.621633 0.614469
0.083701 0.056333 0.044676 0.590306 0.786437 0.181813
0.100590 0.044614 0.048631 0.290993 0.955498 0.048432
0.135039 -0.013198 0.048272 0.437430 -0.896880 0.065272
0.090340 0.001476 0.120311 -0.203295 0.535526 0.819685
0.047547 0.039971 -0.004881 0.010051 0.052384 -0.998576
0.069177 0.056269 0.019465 -0.000605 0.894914 -0.446238
0.046694 0.054802 0.042402 -0.276162 0.933369 0.229255
0.144347 0.048915 0.075208 0.158725 0.828339 -0.537272
0.038413 0.003380 0.084456 -0.577038 -0.237090 0.781547
0.132124 -0.014757 0.044836 0.384384 -0.915249 -0.120701
0.016811 -0.000465 0.050343 -0.951552 -0.265961 0.154319
0.054554 -0.030537 0.023358 -0.342157 -0.913793 -0.218886
0.094848 -0.001641 0.124712 -0.469764 0.800435 0.372325
0.053456 0.002660 0.090045 -0.168282 -0.230356 0.958445
0.054066 -0.029076 0.015503 0.107191 -0.986087 -0.127052
0.013699 0.005770 0.033077 -0.763135 -0.646219 0.005129
0.091043 0.041687 0.010926 0.327778 0.368462 0.869941
0.028749 0.043880 0.040355 -0.715978 0.694941 -0.066578
0.060810 0.045299 0.064235 -0.245989 0.964036 0.100614
0.060947 0.018475 0.091312 0.030054 0.116752 0.992706
0.107772 0.044256 0.036937 -0.283042 0.943213 -0.173889
0.131266 -0.045726 0.116873 0.964679 -0.254079 0.069562
0.138007 -0.018088 0.117040 0.702487 -0.380454 -0.601470
0.051360 0.008251 0.090869 -0.240307 -0.059478 0.968873
0.106371 0.045500 -0.004192 -0.242604 0.607961 -0.755994
0.040617 -0.025522 0.020821 -0.323320 -0.939968 -0.109197
0.074580 -0.024927 -0.002382 -0.217074 -0.950872 -0.220729
0.144261 0.028601 0.041446 0.866089 0.324891 -0.379917
0.065338 0.058128 0.028349 -0.060152 0.984157 -0.166786
0.126299 -0.016533 0.040914 0.326369 -0.914588 -0.238772
0.031283 -0.013999 0.011621 -0.760539 -0.475457 -0.442178
0.076851 -0.021473 0.146505 -0.329688 -0.099625 0.938819
0.095547 0.016079 -0.005930 0.323340 0.011586 -0.946212
0.092367 0.036711 -0.003985 -0.018108 -0.647888 -0.761520
0.111339 -0.017522 0.037796 -0.099284 -0.891922 -0.441154
0.125838 -0.032692 0.127827 -0.796316 0.158919 0.583632
0.094629 -0.019199 0.065457 0.130694 -0.944789 0.300488
0.031928 0.044529 0.054780 -0.442627 0.840525 0.312408
0.008636 0.004253 0.008337 -0.662965 -0.376697 -0.646975
0.093551 -0.028188 -0.006158 -0.182131 -0.623629 -0.760207
0.095105 -0.010672 0.010507 0.417987 -0.372321 0.828652
0.120115 0.028696 -0.005634 0.015397 0.023920 -0.999595
0.066946 0.054748 0.014297 0.234733 0.918056 -0.319489
0.066526 0.048140 -0.004888 -0.081934 0.296579 -0.951487
0.115037 0.000112 0.102926 -0.592517 -0.805558 0.000613
0.023392 0.033160 0.009493 0.171522 0.981084 -0.089752
0.094210 0.002800 0.120081 -0.025018 0.427493 0.903673
0.069891 0.053267 0.012697 0.269124 0.856742 -0.439961
0.104777 0.015314 0.089884 -0.755006 0.062804 0.652703
0.145597 0.017973 0.038561 0.880012 0.237002 -0.411592
0.148441 0.010173 0.071406 0.706539 -0.230211 -0.669182
0.135187 -0.014637 0.107884 0.798855 -0.147492 -0.583161
0.052087 -0.009818 -0.003819 0.536963 0.381491 -0.752419
0.084032 0.051408 0.008125 0.179559 0.625625 0.759178
0.013326 0.032551 0.019746 -0.358624 0.926640 0.112815
0.085666 -0.029029 0.019118 0.516606 -0.784807 -0.342339
0.108240 -0.009243 0.016877 0.235026 -0.912024 -0.336118
0.053497 0.053745 0.012852 -0.269160 0.924812 -0.268841
0.109816 0.025095 0.094461 -0.765840 0.309561 0.563615
0.120612 0.023929 0.020577 0.262235 0.376444 -0.888551
0.040856 -0.025527 0.016635 -0.348038 -0.936196 0.049068
0.025519 0.038788 0.021101 -0.778099 0.557680 -0.289060
0.083437 -0.006329 0.124224 -0.236982 0.636356 0.734092
0.054470 0.057691 0.042248 -0.303138 0.936352 -0.177067
0.066255 -0.017792 -0.005658 0.012341 0.197475 -0.980230
0.124188 -0.005795 0.101904 -0.357753 -0.914953 -0.186746
0.085168 -0.007455 0.081047 0.038257 -0.591979 0.805045
0.135347 0.032628 0.032693 0.689723 0.465813 -0.554347
0.091968 -0.029004 -0.004620 -0.234745 -0.887886 -0.395668
0.044585 0.044342 0.066070 -0.258206 0.657417 0.707907
0.041769 0.051759 0.046106 -0.317496 0.903983 0.286377
0.129941 -0.020800 0.127019 -0.414882 0.361266 0.835081
0.143233 0.003787 0.036719 0.840456 -0.307401 -0.446250
0.122933 -0.028733 0.115032 -0.985594 -0.071035 -0.153490
0.069710 0.049246 -0.004813 -0.118211 0.411127 -0.903881
0.128892 0.012883 -0.005375 0.331339 0.305993 -0.892515
0.089766 0.052909 0.002471 0.514978 0.733332 0.443871
0.065075 0.049584 -0.000945 -0.284572 0.958221 0.028819
0.069505 0.045010 0.067321 0.065634 0.989445 0.129194
0.139318 -0.039008 0.132238 0.865550 0.253845 0.431725
0.057422 0.014119 0.091747 -0.038507 0.015999 0.999130
0.028213 0.038583 0.060632 -0.580440 0.718495 0.383217
0.075539 0.044032 0.067705 0.139175 0.966902 0.213849
0.056671 0.013919 -0.005655 0.013561 0.067013 -0.997660
0.095556 0.016255 -0.005925 0.323340 0.011586 -0.946212
0.023971 -0.004031 0.006517 -0.173801 -0.846951 -0.502462
0.079591 -0.018708 0.146879 0.682598 -0.460183 0.567708
0.109704 0.008502 0.098503 -0.971658 -0.164637 0.169633
0.106038 -0.017244 -0.006185 0.348876 -0.131206 -0.927939
0.129334 -0.051613 0.122134 0.951731 -0.306206 0.021123
0.065451 -0.018359 0.072544 -0.117274 -0.825177 0.552567
0.033463 0.002515 0.080489 -0.596012 -0.209973 0.775036
0.118087 0.025553 0.004322 0.520445 -0.429553 0.737984
0.101919 -0.006099 -0.005890 -0.508904 -0.016436 -0.860666
0.087973 -0.028053 -0.002325 -0.179961 -0.976956 0.114764
0.091311 -0.007816 0.116099 -0.204976 -0.532111 -0.821488
0.101536 0.044676 -0.003267 -0.273872 0.958800 -0.075483
0.135805 -0.021961 0.112300 0.917148 -0.071406 0.392097
0.019999 0.030669 0.005072 -0.317599 0.556726 -0.767585
0.061187 -0.031127 0.054043 -0.366014 -0.804742 0.467359
0.096396 -0.022652 0.006254 0.306207 -0.414587 0.856945
0.146125 -0.000362 0.049243 0.911202 -0.404517 -0.077949
0.118466 0.043351 0.062826 0.032681 0.923535 0.382119
0.134798 0.050509 0.098067 -0.156931 0.857578 0.489829
0.101588 -0.010741 -0.005850 -0.336070 0.199551 -0.920454
0.125019 -0.059437 0.133149 0.582256 -0.805497 -0.110233
0.045027 0.053692 0.030275 -0.464864 0.869963 -0.164515
0.054011 0.022205 -0.005224 0.035039 0.058511 -0.997672
0.051640 0.056750 0.039405 -0.222635 0.971667 0.079349
0.076318 0.018335 0.088682 0.267175 0.154872 0.951121
0.071051 0.042414 -0.003660 0.233558 -0.792677 -0.563129
0.063965 -0.018294 0.072328 -0.116718 -0.825137 0.552743
0.122814 -0.053187 0.132138 -0.960796 0.217228 0.172290
0.153366 0.012050 0.085937 0.960660 -0.253488 0.113476
0.082303 -0.027999 0.011576 0.280555 -0.905501 -0.318364
0.090124 0.045792 0.056936 -0.256264 0.941313 0.219679
0.123628 -0.017196 0.053390 0.220022 -0.966496 0.132196
0.052554 -0.030198 0.050574 -0.366167 -0.902511 0.226705
0.067429 -0.015341 -0.004102 0.105374 0.768671 -0.630905
0.066600 0.058924 0.043127 0.015894 0.989539 0.143384
0.124258 -0.011910 0.116785 -0.856196 0.268652 0.441311
0.120196 -0.016591 0.064561 0.240370 -0.940411 0.240520
0.086481 -0.030223 0.023544 0.639205 -0.720837 -0.267977
0.136454 -0.005446 0.117441 0.804337 0.303572 0.510769
0.141649 0.045466 0.071327 0.156306 0.449175 -0.879665
0.146087 0.002220 0.044361 0.877185 -0.246400 -0.412108
0.078607 -0.023329 -0.006238 -0.052778 -0.216135 -0.974936
0.131100 0.032622 0.029417 0.532916 0.454872 -0.713507
0.069113 -0.027394 0.005993 -0.012547 -0.784334 -0.620211
0.030729 0.007753 0.079537 -0.688806 -0.052518 0.723041
0.130590 -0.010503 0.122299 -0.290684 0.429504 0.855002
0.103999 -0.008225 0.084004 0.011442 -0.660220 0.750985
0.001808 0.019089 0.029456 -0.849528 0.377070 0.368945
0.149174 0.005521 0.093736 0.788295 -0.442532 0.427501
0.119717 0.044546 -0.005003 0.006518 0.148041 -0.988960
0.103072 -0.016569 0.034490 -0.035517 -0.959406 -0.279782
0.134551 -0.005243 0.119043 0.414795 0.430604 0.801577
0.022951 -0.008873 0.022978 -0.843363 -0.446309 -0.299243
0.070214 -0.021381 0.128963 -0.778119 -0.273668 -0.565364
0.096486 -0.006479 0.136522 0.551606 -0.019636 0.833874
0.063729 0.049080 0.000616 -0.289337 0.954763 0.068643
0.133725 -0.036487 0.111373 0.971532 -0.209622 -0.110378
0.107659 0.004191 0.126517 0.369198 0.541998 0.754938
0.070954 -0.018181 0.071782 0.283238 -0.658687 0.697071
0.151308 0.017143 0.097280 0.983113 -0.180712 -0.028836
0.125185 -0.040636 0.115414 -0.914382 -0.140360 -0.379743
0.026808 0.029320 0.071448 -0.732327 0.538602 0.416659
0.137956 -0.048746 0.137052 0.541167 -0.660182 -0.520862
0.046855 -0.027726 0.049968 -0.436867 -0.868377 0.234668
0.103198 -0.025752 -0.005645 0.581447 -0.585858 -0.564527
0.149717 0.047081 0.086160 0.723717 0.665015 0.184359
0.152019 0.019469 0.101215 0.977034 0.103069 -0.186495
0.087033 -0.006659 0.139936 -0.639939 0.767779 0.031517
0.103167 0.041814 0.021110 0.349017 0.925288 -0.148421
0.142344 0.001580 0.104325 0.806246 -0.560302 0.189812
0.127221 -0.003560 0.116210 -0.576233 0.378335 0.724444
0.118164 0.042568 0.006538 0.274265 0.435147 0.857570
0.116717 -0.003056 0.095565 -0.513345 -0.817794 0.260174
0.095021 -0.002530 0.112460 -0.347463 -0.272440 -0.897243
0.085660 0.045588 0.010774 0.177766 0.533689 0.826786
0.145017 0.051521 0.086769 0.662808 0.743513 -0.088736
0.046905 -0.012133 0.078755 -0.441846 -0.713802 0.543377
0.089448 -0.014641 0.125289 0.197929 -0.890470 -0.409741
0.130788 0.006462 0.023291 0.595869 -0.238115 -0.766969
0.107760 -0.017339 0.068462 -0.000026 -0.978020 0.208510
0.023283 0.020501 0.070115 -0.850477 0.149260 0.504391
0.134858 -0.027984 0.112731 0.934720 -0.143236 0.325242
0.086996 0.045383 0.032183 0.828607 0.481082 -0.286306
0.048511 -0.008092 -0.005475 -0.062159 -0.002095 -0.998064
0.113281 -0.020225 0.056250 0.214379 -0.972428 -0.091787
0.082133 -0.018857 -0.005733 0.052296 0.482420 -0.874377
0.149411 0.022850 0.056609 0.969631 0.243886 0.018325
0.089220 0.047169 0.049370 0.852571 0.517280 0.074459
0.054518 0.034758 0.084408 -0.090848 0.713863 0.694368
0.039679 0.045384 0.062606 -0.474219 0.723026 0.502345
0.047657 0.050076 0.011687 -0.547697 0.628522 -0.552258
0.040895 0.033602 0.081012 -0.311341 0.675662 0.668242
0.122472 -0.017085 0.038707 0.259325 -0.928893 -0.264403
0.042736 0.024998 0.086632 -0.372958 0.366372 0.852452
0.128160 0.011867 -0.005687 0.164664 0.164657 -0.972509
0.119272 -0.006044 0.085725 -0.234802 -0.960700 0.148067
0.073050 -0.024280 -0.004329 -0.171298 -0.893294 -0.415551
0.117705 -0.015692 0.070113 0.350797 -0.820759 0.450883
0.077760 0.039998 0.074803 0.255604 0.805817 0.534159
0.003073 0.025737 0.021614 -0.806935 0.590189 0.023089
0.128386 -0.003861 -0.005919 0.473591 -0.262597 -0.840687
0.122229 -0.007615 -0.005979 0.336657 -0.705600 -0.623531
0.083274 0.055495 0.000782 -0.132593 0.985942 0.101675
0.069844 -0.021762 -0.006077 -0.075941 -0.325170 -0.942602
0.144487 -0.000512 0.062328 0.883354 -0.422499 0.202930
0.139180 -0.028803 0.125696 0.935567 0.172087 0.308382
0.145097 0.005204 0.040555 0.884883 -0.365647 -0.288591
0.131761 -0.017085 0.105342 0.157944 -0.283930 -0.945747
0.152553 0.013938 0.091972 0.958808 -0.110747 0.261575
0.150260 0.019686 0.051646 0.971323 0.170468 -0.165747
0.035550 0.006685 0.083248 -0.598948 -0.118748 0.791934
0.080994 -0.014387 0.146300 -0.273449 0.386308 0.880904
0.006375 0.029304 0.022084 -0.638965 0.749565 0.172848
0.147381 0.008114 0.064468 0.932522 -0.234890 0.274281
0.046240 0.051777 0.019078 -0.578051 0.807796 -0.115423
0.113676 -0.006745 0.004900 0.314411 -0.824272 0.470872
0.074224 -0.029770 0.056139 0.072341 -0.485068 0.871479
0.133346 -0.052453 0.136839 0.652315 -0.562949 -0.507517
0.129428 0.009002 0.115728 -0.088501 -0.107258 0.990284
0.113672 0.040251 0.068850 -0.039153 0.847816 0.528844
0.116225 -0.004827 0.086981 -0.281631 -0.928368 0.242523
0.112880 0.037359 0.009306 0.311383 0.155239 0.937519
0.084065 -0.010838 0.144393 0.139965 0.411708 0.900503
0.033476 -0.006309 0.075176 -0.541683 -0.484036 0.687232
0.155086 0.020291 0.082565 0.999673 0.023766 0.009394
0.091139 -0.009034 0.139982 0.565152 -0.045152 0.823750
0.115710 0.023941 -0.005914 0.039808 0.045247 -0.998182
0.010027 0.031567 0.019594 -0.494927 0.868575 -0.024999
0.120129 0.042029 0.086977 -0.435901 0.872701 0.219963
0.013282 0.033105 0.015409 -0.458255 0.887690 -0.044806
0.023449 0.000614 0.000393 -0.212237 -0.620877 -0.754631
0.114558 -0.008996 0.081544 0.231279 -0.667920 0.707385
0.040185 0.000511 -0.005017 -0.337422 -0.243706 -0.909260
0.026706 0.018043 -0.003083 -0.343367 0.243560 -0.907071
0.151120 0.015165 0.073154 0.699305 -0.112597 -0.705900
0.071019 0.051239 -0.003428 -0.318363 0.946544 -0.051951
0.115642 0.020505 0.003486 0.553368 0.234142 0.799351
0.123461 -0.059936 0.133165 0.184586 -0.982750 0.011404
0.069616 -0.021974 0.063445 -0.078729 -0.964634 0.251562
0.093788 -0.026174 -0.006236 0.213084 0.005197 -0.977020
0.020528 -0.005681 0.055423 -0.790290 -0.478961 0.382149
0.138795 0.036775 0.042239 0.683484 0.634501 -0.360913
0.111053 -0.000392 0.091129 -0.595669 -0.732228 0.330182
0.130693 -0.055070 0.141135 0.263905 -0.349152 0.899137
0.071964 0.047699 0.060260 0.171119 0.460574 0.870970
0.083611 0.055463 0.038452 0.485578 0.799265 -0.354104
0.151360 0.015848 0.105912 0.907237 -0.418364 -0.043512
0.133733 0.048264 0.101519 -0.074259 0.817863 0.570602
0.015576 0.033718 0.013727 -0.266362 0.951197 -0.155805
0.141990 -0.003287 0.081649 0.442741 -0.876519 -0.188930
0.097110 0.044098 0.058839 0.241783 0.922578 0.300652
0.098549 0.045076 0.045243 0.025330 0.999516 -0.018064
0.143665 0.050197 0.077692 0.135297 0.972830 -0.187871
0.074200 0.057916 0.035399 0.271307 0.927307 -0.257865
0.102713 0.042987 0.027902 0.368095 0.920600 -0.130392
0.105030 0.003743 0.107004 -0.681636 0.209342 -0.701105
0.080669 -0.022191 0.061765 0.110697 -0.963071 0.245440
0.151223 0.007845 0.089418 0.874559 -0.480814 0.062968
0.084654 -0.018830 0.135911 0.503836 -0.863799 0.001141
0.138164 -0.025200 0.126103 0.845235 0.249873 0.472378
0.079461 -0.015358 0.136900 -0.573531 0.807248 0.139328
0.128118 -0.054271 0.123493 0.876186 -0.481689 -0.016541
0.056326 -0.021097 -0.004614 -0.217254 -0.624308 -0.750360
0.116157 0.035562 0.093566 -0.584290 0.675093 0.450394
0.026613 -0.010328 0.062435 -0.665034 -0.707263 0.239810
0.043285 0.004561 -0.005386 0.199535 0.348748 -0.915730
0.059625 0.048140 -0.002801 -0.267669 0.962310 -0.048083
0.122716 -0.015031 0.066951 0.451755 -0.813071 0.367196
0.118207 -0.006631 -0.006193 0.065498 -0.042920 -0.996929
0.051269 0.055160 0.021276 -0.403658 0.856442 -0.321818
0.007686 -0.001417 0.019162 -0.397383 -0.872281 0.284978
0.087774 0.016687 -0.003483 -0.839369 0.057628 -0.540499
0.077532 -0.037228 0.039230 -0.102491 -0.994470 -0.022921
0.151201 0.028163 0.103541 0.971008 0.234329 0.047265
0.083406 -0.035174 0.048225 0.324075 -0.893426 0.311070
0.002857 0.016889 0.012527 -0.853209 0.134101 -0.504035
0.039714 0.041814 -0.000936 -0.607569 0.572868 -0.550166
0.046038 -0.014374 -0.005052 -0.234057 -0.106649 -0.966356
0.079144 -0.016911 0.146833 -0.273447 0.386309 0.880904
0.130172 -0.056133 0.139493 0.586238 -0.782478 -0.209890
0.079236 -0.011134 0.120789 -0.027166 -0.540247 -0.841068
0.125794 0.038268 0.110921 -0.299505 0.689453 0.659509
0.117389 0.024949 0.020121 0.246851 0.402440 -0.881536
0.124441 -0.007234 0.083933 -0.059519 -0.996851 0.052396
0.062020 -0.015638 0.076326 0.208342 -0.817717 0.536593
0.005860 0.014462 0.033117 -0.153994 -0.094424 0.983550
0.092614 0.013938 -0.005920 -0.443338 -0.276059 -0.852785
0.114427 -0.003175 0.090491 -0.405102 -0.906286 0.120574
0.076493 0.023866 -0.001498 -0.035644 0.042845 -0.998446
0.147676 0.010215 0.108515 0.756785 -0.612254 0.228957
0.126488 0.038997 -0.003908 0.896556 0.242234 -0.370823
0.149386 0.016481 0.047900 0.930054 0.145523 -0.337376
0.075693 0.044906 0.063221 0.027044 0.942539 0.332999
0.023306 0.035246 0.019982 -0.797049 0.512940 -0.318755
0.060295 0.046219 -0.004959 0.031383 0.037887 -0.998789
0.100219 0.040894 0.011992 0.066537 0.989654 -0.127117
0.064308 0.028063 0.088977 0.026770 0.442916 0.896163
0.052248 0.046650 -0.003745 -0.139428 0.837893 -0.527726
0.132171 0.042579 0.070253 -0.251323 0.251005 -0.934791
0.070691 0.057878 0.051328 0.113432 0.980046 0.163226
0.094054 -0.010977 0.136362 0.640602 -0.535262 0.550566
0.139265 -0.043007 0.133985 0.832484 0.179901 0.524029
0.095671 -0.015693 0.008816 0.358758 -0.226641 0.905498
0.098353 0.044581 0.040198 -0.067583 0.986851 -0.146824
0.083974 -0.031742 0.052362 0.364241 -0.665491 0.651499
0.103747 0.035789 -0.005366 0.009513 0.032889 -0.999414
0.082428 0.047294 -0.005075 -0.015436 0.012767 -0.999799
0.139969 -0.003245 0.036676 0.752413 -0.550367 -0.361899
0.115273 0.014979 0.114977 -0.576000 0.302967 0.759233
0.127659 -0.014202 0.035750 0.438825 -0.704394 -0.557908
0.039704 -0.012950 0.001452 -0.831949 -0.209717 -0.513693
0.088688 0.043367 0.033337 0.761280 0.567370 -0.313917
0.140991 0.051408 0.080438 0.432532 0.851430 -0.296619
0.120539 0.045839 -0.004501 0.088806 0.315312 -0.944824
0.104309 0.044059 0.035680 0.144733 0.985613 -0.087295
0.100159 -0.004111 0.111504 -0.149721 -0.599837 -0.785989
0.103564 -0.010692 -0.006030 -0.104542 0.034153 -0.993934
0.055055 0.054622 0.014814 -0.198706 0.976123 -0.087750
0.053647 -0.031426 0.029927 -0.239635 -0.894991 -0.376253
0.078498 -0.016702 0.143889 -0.825984 0.561075 -0.054264
0.140407 0.026207 0.114594 0.247288 0.237367 0.939418
0.044197 0.038571 0.075099 -0.230035 0.865761 0.444457
0.126580 0.014008 -0.005623 0.184763 0.166489 -0.968578
0.131748 0.039377 0.067997 -0.332942 0.905494 -0.263115
0.125256 -0.058380 0.127611 0.547042 -0.822679 -0.154742
0.052899 -0.031468 0.043034 -0.485176 -0.861047 0.152323
0.143395 0.037348 0.070448 0.350968 0.050797 -0.935009
0.094314 0.050600 -0.002306 0.663974 0.747432 -0.022020
0.090478 0.046242 0.054066 0.047821 0.985889 -0.160427
0.092828 0.003387 0.117528 -0.374594 0.856840 -0.354267
0.087107 -0.012869 0.142152 0.623094 -0.282153 0.729482
0.101554 -0.018999 -0.006145 -0.053487 0.006496 -0.998547
0.107799 -0.012946 -0.006132 0.293809 -0.177857 -0.939171
0.133842 -0.033904 0.113274 0.967902 -0.153580 0.198944
0.113362 -0.009209 0.000218 0.172292 -0.927113 0.332832
0.039922 0.050284 0.028344 -0.594050 0.766174 -0.245116
0.142237 0.003814 0.110684 0.656688 -0.589212 0.470734
0.151864 0.045624 0.082987 0.801526 0.590567 0.093733
0.014508 0.026228 0.005136 -0.549169 0.442136 -0.709175
0.110706 0.045602 0.055816 0.097773 0.993736 0.054127
0.084977 -0.014528 0.123654 0.034453 -0.764739 -0.643418
0.139072 -0.040461 0.130311 0.595041 -0.413677 -0.689056
0.086714 0.028411 0.081526 0.257355 0.448021 0.856181
0.133999 -0.052550 0.140515 0.594915 -0.423922 0.682910
0.091738 -0.002865 0.134301 -0.749318 0.587471 -0.305616
0.114923 0.045455 0.055014 0.024145 0.988883 0.146724
0.106678 0.041185 0.026350 0.539272 0.825427 -0.166900
0.032363 0.037602 0.006667 -0.696367 0.595375 -0.400752
0.115440 0.031412 0.099133 -0.766210 0.621556 0.163066
0.018176 -0.004053 0.040508 -0.933259 -0.359204 0.000756
0.080889 0.021559 -0.001691 -0.028790 0.018505 -0.999414
0.133341 -0.013383 0.042035 0.505248 -0.787948 -0.351940
0.097809 -0.020760 0.044416 0.319701 -0.940682 -0.113618
0.092755 0.002970 0.119938 -0.204096 0.533676 0.820691
0.042314 0.053625 0.035281 -0.438081 0.858336 -0.267105
0.127963 -0.000599 0.115352 -0.594494 0.355036 0.721475
0.045451 0.045429 -0.000055 -0.335953 0.932008 -0.136001
0.092646 0.049120 0.005161 0.578924 0.518468 0.629315
0.006592 0.019020 0.007976 -0.724098 0.205551 -0.658355
0.123066 0.039139 0.095227 -0.639014 0.606603 0.472963
0.111065 0.022016 0.098363 -0.844631 0.333845 0.418504
0.141705 0.034641 0.056986 0.728939 0.679190 0.085732
0.123816 -0.059868 0.131812 0.288320 -0.938070 -0.192082
0.101265 0.006142 0.117854 0.002596 0.581982 0.813197
0.148681 0.020275 0.047558 0.916542 0.143563 -0.373283
0.106682 0.042664 -0.005018 -0.029646 0.154756 -0.987508
0.000750 0.009124 0.021446 -0.966393 -0.255861 0.024905
0.125672 -0.004634 0.025795 0.490031 -0.577657 -0.652826
0.068455 0.049975 0.003942 -0.311095 0.878008 0.363760
0.077795 -0.016105 0.124699 0.182188 -0.697180 -0.693359
0.071702 0.054246 0.016458 0.383882 0.860670 -0.334487
0.115098 0.043064 0.006674 -0.059340 0.598162 0.799175
0.077920 -0.018687 0.147116 -0.318791 -0.079570 0.944479
0.136986 -0.019645 0.125058 0.716815 0.310431 0.624347
0.059909 -0.032513 0.025741 -0.237842 -0.970343 0.043205
0.038206 -0.000937 0.082369 -0.538109 -0.360416 0.761931
0.127339 0.035808 -0.003935 0.896556 0.242234 -0.370823
0.152847 0.033831 0.078277 0.971425 -0.096585 -0.216804
0.114041 0.047711 -0.003843 -0.070903 0.842182 -0.534511
0.124624 0.040400 0.097511 -0.878220 0.472622 0.073195
0.121355 -0.017192 0.058505 0.350540 -0.931340 0.098629
0.124523 -0.046127 0.131029 -0.886747 0.216018 0.408676
0.090570 -0.022397 0.009092 0.233403 -0.740503 0.630222
0.084811 -0.026988 -0.005134 -0.188685 -0.777073 -0.600462
0.076396 0.031833 0.083695 0.386483 0.580756 0.716487
0.095227 0.032280 0.078631 -0.030937 0.742828 0.668767
0.086965 -0.001990 0.116658 -0.450011 0.504552 -0.736829
0.029590 -0.015581 0.019343 -0.706879 -0.605895 -0.364984
0.035324 0.039466 0.004046 -0.724499 0.657007 -0.208430
0.093401 -0.026417 0.035835 0.888730 -0.347656 -0.298822
0.033335 0.022669 0.081535 -0.637020 0.162254 0.753578
0.130834 -0.047127 0.115562 0.949105 -0.314141 0.022679
0.040116 0.038871 -0.002986 -0.565458 0.181023 -0.804667
0.098805 0.002408 0.124707 -0.717770 0.687023 -0.113163
0.072203 -0.007503 -0.000989 -0.027539 -0.025574 -0.999294
0.043375 0.033596 0.081887 -0.172960 0.685537 0.707194
0.062668 -0.022971 -0.003644 -0.093888 -0.856561 -0.507432
0.088305 -0.019976 0.067101 0.221903 -0.860330 0.458902
0.139519 -0.039367 0.131486 0.971071 0.142320 0.191745
0.090932 -0.029400 0.032509 0.811186 -0.489104 -0.320555
0.049924 -0.014077 -0.005497 -0.039187 -0.041286 -0.998379
0.069985 -0.036636 0.044299 -0.148283 -0.988273 0.036438
0.053026 -0.014624 0.077703 -0.253269 -0.785788 0.564262
0.102442 0.040957 0.009778 0.032577 0.964965 0.260349
0.049823 -0.017747 0.068999 -0.306564 -0.913163 0.268612
0.070754 -0.027650 0.137863 -0.732999 -0.675850 -0.077067
0.141021 0.005494 0.033159 0.775617 -0.203819 -0.597391
0.080504 0.057665 0.039644 0.265718 0.908215 -0.323326
0.040015 0.042648 0.066068 -0.471863 0.637288 0.609269
0.087769 -0.004221 0.123871 -0.249081 0.623262 0.741285
0.135353 0.019994 0.027004 0.699278 0.335599 -0.631176
0.018253 -0.003028 0.007464 -0.308637 -0.790386 -0.529181
0.056438 0.054192 0.012090 -0.172312 0.893648 -0.414368
0.021194 0.034626 0.030197 -0.872898 0.483695 -0.063932
0.063573 -0.021516 0.062296 -0.154307 -0.970606 0.184698
0.122810 -0.022858 0.113994 -0.983759 -0.035620 -0.175925
